ID,State,Date,Total_Deaths,New_Deaths
752,Alaska,9/16/2020,59,0
753,Alaska,9/17/2020,59,0
754,Alaska,9/18/2020,60,1
755,Alaska,9/19/2020,61,1
756,Alaska,9/20/2020,62,1
757,Alaska,9/21/2020,63,1
758,Alaska,9/22/2020,63,0
759,Alaska,9/23/2020,64,1
760,Alaska,9/24/2020,66,2
761,Alaska,9/25/2020,68,2
762,Alaska,9/26/2020,68,0
763,Alaska,9/27/2020,68,0
764,Alaska,9/28/2020,68,0
765,Alaska,9/29/2020,68,0
766,Alaska,9/30/2020,69,1
767,Alaska,10/1/2020,71,2
768,Alaska,10/2/2020,73,2
769,Alaska,10/3/2020,73,0
770,Alaska,10/4/2020,74,1
771,Alaska,10/5/2020,75,1
772,Alaska,10/6/2020,75,0
773,Alaska,10/7/2020,77,2
774,Alaska,10/8/2020,78,1
775,Alaska,10/9/2020,79,1
776,Alaska,10/10/2020,80,1
777,Alaska,10/11/2020,82,2
778,Alaska,10/12/2020,83,1
779,Alaska,10/13/2020,86,3
780,Alaska,10/14/2020,88,2
781,Alaska,10/15/2020,88,0
782,Alaska,10/16/2020,89,1
783,Alaska,10/17/2020,91,2
784,Alaska,10/18/2020,91,0
785,Alaska,10/19/2020,91,0
786,Alaska,10/20/2020,93,2
787,Alaska,10/21/2020,95,2
788,Alaska,10/22/2020,95,0
789,Alaska,10/23/2020,97,2
790,Alaska,10/24/2020,97,0
791,Alaska,10/25/2020,100,3
792,Alaska,10/26/2020,102,2
793,Alaska,10/27/2020,105,3
794,Alaska,10/28/2020,108,3
795,Alaska,10/29/2020,112,4
796,Alaska,10/30/2020,116,4
797,Alaska,10/31/2020,116,0
798,Alaska,11/1/2020,116,0
799,Alaska,11/2/2020,120,4
800,Alaska,11/3/2020,122,2
801,Alaska,11/4/2020,125,3
802,Alaska,11/5/2020,125,0
803,Alaska,11/6/2020,125,0
804,Alaska,11/7/2020,128,3
805,Alaska,11/8/2020,133,5
806,Alaska,11/9/2020,136,3
807,Alaska,11/10/2020,136,0
808,Alaska,11/11/2020,142,6
809,Alaska,11/12/2020,144,2
810,Alaska,11/13/2020,148,4
811,Alaska,11/14/2020,155,7
812,Alaska,11/15/2020,158,3
813,Alaska,11/16/2020,159,1
814,Alaska,11/17/2020,160,1
815,Alaska,11/18/2020,162,2
816,Alaska,11/19/2020,166,4
817,Alaska,11/20/2020,168,2
818,Alaska,11/21/2020,171,3
819,Alaska,11/22/2020,173,2
820,Alaska,11/23/2020,179,6
821,Alaska,11/24/2020,183,4
822,Alaska,11/25/2020,185,2
823,Alaska,11/26/2020,189,4
824,Alaska,11/27/2020,194,5
825,Alaska,11/28/2020,200,6
826,Alaska,11/29/2020,204,4
827,Alaska,11/30/2020,205,1
828,Alaska,12/1/2020,208,3
829,Alaska,12/2/2020,214,6
830,Alaska,12/3/2020,222,8
831,Alaska,12/4/2020,223,1
832,Alaska,12/5/2020,229,6
833,Alaska,12/6/2020,230,1
834,Alaska,12/7/2020,233,3
835,Alaska,12/8/2020,240,7
836,Alaska,12/9/2020,242,2
837,Alaska,12/10/2020,247,5
838,Alaska,12/11/2020,248,1
839,Alaska,12/12/2020,254,6
840,Alaska,12/13/2020,257,3
841,Alaska,12/14/2020,259,2
842,Alaska,12/15/2020,262,3
843,Alaska,12/16/2020,263,1
844,Alaska,12/17/2020,265,2
845,Alaska,12/18/2020,266,1
846,Alaska,12/19/2020,267,1
847,Alaska,12/20/2020,268,1
848,Alaska,12/21/2020,269,1
849,Alaska,12/22/2020,269,0
850,Alaska,12/23/2020,270,1
851,Alaska,12/24/2020,270,0
852,Alaska,12/25/2020,270,0
853,Alaska,12/26/2020,271,1
854,Alaska,12/27/2020,273,2
855,Alaska,12/28/2020,274,1
856,Alaska,12/29/2020,276,2
857,Alaska,12/30/2020,278,2
858,Alaska,12/31/2020,281,3
859,Alaska,1/1/2021,285,4
860,Alaska,1/2/2021,287,2
861,Alaska,1/3/2021,289,2
862,Alaska,1/4/2021,290,1
863,Alaska,1/5/2021,290,0
864,Alaska,1/6/2021,293,3
865,Alaska,1/7/2021,294,1
866,Alaska,1/8/2021,296,2
867,Alaska,1/9/2021,297,1
868,Alaska,1/10/2021,298,1
869,Alaska,1/11/2021,298,0
870,Alaska,1/12/2021,298,0
871,Alaska,1/13/2021,298,0
872,Alaska,1/14/2021,299,1
873,Alaska,1/15/2021,300,1
874,Alaska,1/16/2021,300,0
875,Alaska,1/17/2021,302,2
876,Alaska,1/18/2021,302,0
877,Alaska,1/19/2021,303,1
878,Alaska,1/20/2021,304,1
879,Alaska,1/21/2021,304,0
880,Alaska,1/22/2021,306,2
881,Alaska,1/23/2021,306,0
882,Alaska,1/24/2021,307,1
883,Alaska,1/25/2021,307,0
884,Alaska,1/26/2021,308,1
885,Alaska,1/27/2021,308,0
886,Alaska,1/28/2021,308,0
887,Alaska,1/29/2021,308,0
888,Alaska,1/30/2021,308,0
889,Alaska,1/31/2021,308,0
890,Alaska,2/1/2021,308,0
891,Alaska,2/2/2021,308,0
892,Alaska,2/3/2021,308,0
893,Alaska,2/4/2021,308,0
894,Alaska,2/5/2021,308,0
895,Alaska,2/6/2021,309,1
896,Alaska,2/7/2021,309,0
897,Alaska,2/8/2021,309,0
898,Alaska,2/9/2021,310,1
899,Alaska,2/10/2021,310,0
900,Alaska,2/11/2021,310,0
901,Alaska,2/12/2021,310,0
902,Alaska,2/13/2021,311,1
903,Alaska,2/14/2021,312,1
904,Alaska,2/15/2021,312,0
905,Alaska,2/16/2021,312,0
906,Alaska,2/17/2021,313,1
907,Alaska,2/18/2021,314,1
908,Alaska,2/19/2021,315,1
909,Alaska,2/20/2021,318,3
910,Alaska,2/21/2021,320,2
911,Alaska,2/22/2021,320,0
912,Alaska,2/23/2021,322,2
913,Alaska,2/24/2021,322,0
914,Alaska,2/25/2021,322,0
915,Alaska,2/26/2021,322,0
916,Alaska,2/27/2021,323,1
917,Alaska,2/28/2021,323,0
918,Alaska,3/1/2021,325,2
919,Alaska,3/2/2021,326,1
920,Alaska,3/3/2021,326,0
921,Alaska,3/4/2021,326,0
922,Alaska,3/5/2021,328,2
923,Alaska,3/6/2021,328,0
924,Alaska,3/7/2021,328,0
925,Alaska,3/8/2021,329,1
926,Alaska,3/9/2021,329,0
927,Alaska,3/10/2021,330,1
928,Alaska,3/11/2021,330,0
929,Alaska,3/12/2021,331,1
930,Alaska,3/13/2021,331,0
931,Alaska,3/14/2021,331,0
932,Alaska,3/15/2021,331,0
933,Alaska,3/16/2021,331,0
934,Alaska,3/17/2021,331,0
935,Alaska,3/18/2021,332,1
936,Alaska,3/19/2021,332,0
937,Alaska,3/20/2021,333,1
938,Alaska,3/21/2021,333,0
939,Alaska,3/22/2021,333,0
940,Alaska,3/23/2021,333,0
941,Alaska,3/24/2021,335,2
942,Alaska,3/25/2021,335,0
943,Alaska,3/26/2021,337,2
944,Alaska,3/27/2021,338,1
945,Alaska,3/28/2021,338,0
946,Alaska,3/29/2021,338,0
947,Alaska,3/30/2021,339,1
948,Alaska,3/31/2021,340,1
949,Alaska,4/1/2021,340,0
950,Alaska,4/2/2021,340,0
951,Alaska,4/3/2021,340,0
952,Alaska,4/4/2021,340,0
953,Alaska,4/5/2021,340,0
954,Alaska,4/6/2021,340,0
955,Alaska,4/7/2021,340,0
956,Alaska,4/8/2021,341,1
957,Alaska,4/9/2021,341,0
958,Alaska,4/10/2021,341,0
959,Alaska,4/11/2021,341,0
960,Alaska,4/12/2021,341,0
961,Alaska,4/13/2021,341,0
962,Alaska,4/14/2021,341,0
963,Alaska,4/15/2021,341,0
964,Alaska,4/16/2021,341,0
965,Alaska,4/17/2021,341,0
966,Alaska,4/18/2021,341,0
967,Alaska,4/19/2021,341,0
968,Alaska,4/20/2021,341,0
969,Alaska,4/21/2021,341,0
970,Alaska,4/22/2021,341,0
971,Alaska,4/23/2021,341,0
972,Alaska,4/24/2021,341,0
973,Alaska,4/25/2021,341,0
974,Alaska,4/26/2021,341,0
975,Alaska,4/27/2021,341,0
976,Alaska,4/28/2021,341,0
977,Alaska,4/29/2021,341,0
978,Alaska,4/30/2021,341,0
979,Alaska,5/1/2021,341,0
980,Alaska,5/2/2021,341,0
981,Alaska,5/3/2021,342,1
982,Alaska,5/4/2021,342,0
983,Alaska,5/5/2021,342,0
984,Alaska,5/6/2021,343,1
985,Alaska,5/7/2021,343,0
986,Alaska,5/8/2021,343,0
987,Alaska,5/9/2021,343,0
988,Alaska,5/10/2021,343,0
989,Alaska,5/11/2021,345,2
990,Alaska,5/12/2021,347,2
991,Alaska,5/13/2021,347,0
992,Alaska,5/14/2021,347,0
993,Alaska,5/15/2021,347,0
994,Alaska,5/16/2021,347,0
995,Alaska,5/17/2021,358,11
996,Alaska,5/18/2021,362,4
997,Alaska,5/19/2021,362,0
998,Alaska,5/20/2021,362,0
999,Alaska,5/21/2021,362,0
1000,Alaska,5/22/2021,362,0
1001,Alaska,5/23/2021,362,0
1002,Alaska,5/24/2021,362,0
1003,Alaska,5/25/2021,362,0
1004,Alaska,5/26/2021,362,0
1005,Alaska,5/27/2021,362,0
1006,Alaska,5/28/2021,362,0
1007,Alaska,5/29/2021,362,0
1008,Alaska,5/30/2021,362,0
1009,Alaska,5/31/2021,362,0
1010,Alaska,6/1/2021,362,0
1011,Alaska,6/2/2021,362,0
1012,Alaska,6/3/2021,362,0
1013,Alaska,6/4/2021,362,0
1014,Alaska,6/5/2021,362,0
1015,Alaska,6/6/2021,362,0
1016,Alaska,6/7/2021,362,0
1017,Alaska,6/8/2021,362,0
1018,Alaska,6/9/2021,362,0
1019,Alaska,6/10/2021,362,0
1020,Alaska,6/11/2021,366,4
1021,Alaska,6/12/2021,366,0
1022,Alaska,6/13/2021,366,0
1023,Alaska,6/14/2021,366,0
1024,Alaska,6/15/2021,366,0
1025,Alaska,6/16/2021,366,0
1026,Alaska,6/17/2021,366,0
1027,Arizona,1/22/2020,0,0
1028,Arizona,1/23/2020,0,0
1029,Arizona,1/24/2020,0,0
1030,Arizona,1/25/2020,0,0
1031,Arizona,1/26/2020,0,0
1032,Arizona,1/27/2020,0,0
1033,Arizona,1/28/2020,0,0
1034,Arizona,1/29/2020,0,0
1035,Arizona,1/30/2020,0,0
1036,Arizona,1/31/2020,0,0
1037,Arizona,2/1/2020,0,0
1038,Arizona,2/2/2020,0,0
1039,Arizona,2/3/2020,0,0
1040,Arizona,2/4/2020,0,0
1041,Arizona,2/5/2020,0,0
1042,Arizona,2/6/2020,0,0
1043,Arizona,2/7/2020,0,0
1044,Arizona,2/8/2020,0,0
1045,Arizona,2/9/2020,0,0
1046,Arizona,2/10/2020,0,0
1047,Arizona,2/11/2020,0,0
1048,Arizona,2/12/2020,0,0
1049,Arizona,2/13/2020,0,0
1050,Arizona,2/14/2020,0,0
1051,Arizona,2/15/2020,0,0
1052,Arizona,2/16/2020,0,0
1053,Arizona,2/17/2020,0,0
1054,Arizona,2/18/2020,0,0
1055,Arizona,2/19/2020,0,0
1056,Arizona,2/20/2020,0,0
1057,Arizona,2/21/2020,0,0
1058,Arizona,2/22/2020,0,0
1059,Arizona,2/23/2020,0,0
1060,Arizona,2/24/2020,0,0
1061,Arizona,2/25/2020,0,0
1062,Arizona,2/26/2020,0,0
1063,Arizona,2/27/2020,0,0
1064,Arizona,2/28/2020,0,0
1065,Arizona,2/29/2020,0,0
1066,Arizona,3/1/2020,0,0
1067,Arizona,3/2/2020,0,0
1068,Arizona,3/3/2020,0,0
1069,Arizona,3/4/2020,0,0
1070,Arizona,3/5/2020,0,0
1071,Arizona,3/6/2020,0,0
1072,Arizona,3/7/2020,0,0
1073,Arizona,3/8/2020,0,0
1074,Arizona,3/9/2020,0,0
1075,Arizona,3/10/2020,0,0
1076,Arizona,3/11/2020,0,0
1077,Arizona,3/12/2020,0,0
1078,Arizona,3/13/2020,0,0
1079,Arizona,3/14/2020,0,0
1080,Arizona,3/15/2020,0,0
1081,Arizona,3/16/2020,0,0
1082,Arizona,3/17/2020,0,0
1083,Arizona,3/18/2020,0,0
1084,Arizona,3/19/2020,0,0
1085,Arizona,3/20/2020,1,1
1086,Arizona,3/21/2020,1,0
1087,Arizona,3/22/2020,2,1
1088,Arizona,3/23/2020,2,0
1089,Arizona,3/24/2020,5,3
1090,Arizona,3/25/2020,6,1
1091,Arizona,3/26/2020,8,2
1092,Arizona,3/27/2020,13,5
1093,Arizona,3/28/2020,15,2
1094,Arizona,3/29/2020,17,2
1095,Arizona,3/30/2020,20,3
1096,Arizona,3/31/2020,24,4
1097,Arizona,4/1/2020,29,5
1098,Arizona,4/2/2020,32,3
1099,Arizona,4/3/2020,41,9
1100,Arizona,4/4/2020,52,11
1101,Arizona,4/5/2020,64,12
1102,Arizona,4/6/2020,65,1
1103,Arizona,4/7/2020,73,8
1104,Arizona,4/8/2020,80,7
1105,Arizona,4/9/2020,89,9
1106,Arizona,4/10/2020,97,8
1107,Arizona,4/11/2020,108,11
1108,Arizona,4/12/2020,115,7
1109,Arizona,4/13/2020,122,7
1110,Arizona,4/14/2020,131,9
1111,Arizona,4/15/2020,142,11
1112,Arizona,4/16/2020,150,8
1113,Arizona,4/17/2020,169,19
1114,Arizona,4/18/2020,177,8
1115,Arizona,4/19/2020,184,7
1116,Arizona,4/20/2020,187,3
1117,Arizona,4/21/2020,208,21
1118,Arizona,4/22/2020,229,21
1119,Arizona,4/23/2020,249,20
1120,Arizona,4/24/2020,266,17
1121,Arizona,4/25/2020,273,7
1122,Arizona,4/26/2020,275,2
1123,Arizona,4/27/2020,275,0
1124,Arizona,4/28/2020,293,18
1125,Arizona,4/29/2020,254,-39
1126,Arizona,4/30/2020,320,66
1127,Arizona,5/1/2020,330,10
1128,Arizona,5/2/2020,348,18
1129,Arizona,5/3/2020,362,14
1130,Arizona,5/4/2020,362,0
1131,Arizona,5/5/2020,395,33
1132,Arizona,5/6/2020,426,31
1133,Arizona,5/7/2020,450,24
1134,Arizona,5/8/2020,517,67
1135,Arizona,5/9/2020,532,15
1136,Arizona,5/10/2020,536,4
1137,Arizona,5/11/2020,542,6
1138,Arizona,5/12/2020,562,20
1139,Arizona,5/13/2020,594,32
1140,Arizona,5/14/2020,624,30
1141,Arizona,5/15/2020,651,27
1142,Arizona,5/16/2020,679,28
1143,Arizona,5/17/2020,680,1
1144,Arizona,5/18/2020,686,6
1145,Arizona,5/19/2020,704,18
1146,Arizona,5/20/2020,747,43
1147,Arizona,5/21/2020,763,16
1148,Arizona,5/22/2020,775,12
1149,Arizona,5/23/2020,799,24
1150,Arizona,5/24/2020,800,1
1151,Arizona,5/25/2020,806,6
1152,Arizona,5/26/2020,807,1
1153,Arizona,5/27/2020,831,24
1154,Arizona,5/28/2020,857,26
1155,Arizona,5/29/2020,885,28
1156,Arizona,5/30/2020,903,18
1157,Arizona,5/31/2020,906,3
1158,Arizona,6/1/2020,917,11
1159,Arizona,6/2/2020,941,24
1160,Arizona,6/3/2020,981,40
1161,Arizona,6/4/2020,996,15
1162,Arizona,6/5/2020,1012,16
1163,Arizona,6/6/2020,1042,30
1164,Arizona,6/7/2020,1044,2
1165,Arizona,6/8/2020,1047,3
1166,Arizona,6/9/2020,1070,23
1167,Arizona,6/10/2020,1095,25
1168,Arizona,6/11/2020,1127,32
1169,Arizona,6/12/2020,1144,17
1170,Arizona,6/13/2020,1183,39
1171,Arizona,6/14/2020,1186,3
1172,Arizona,6/15/2020,1194,8
1173,Arizona,6/16/2020,1219,25
1174,Arizona,6/17/2020,1239,20
1175,Arizona,6/18/2020,1271,32
1176,Arizona,6/19/2020,1312,41
1177,Arizona,6/20/2020,1338,26
1178,Arizona,6/21/2020,1339,1
1179,Arizona,6/22/2020,1342,3
1180,Arizona,6/23/2020,1384,42
1181,Arizona,6/24/2020,1388,4
1182,Arizona,6/25/2020,1490,102
1183,Arizona,6/26/2020,1535,45
1184,Arizona,6/27/2020,1579,44
1185,Arizona,6/28/2020,1588,9
1186,Arizona,6/29/2020,1588,0
1187,Arizona,6/30/2020,1632,44
1188,Arizona,7/1/2020,1720,88
1189,Arizona,7/2/2020,1757,37
1190,Arizona,7/3/2020,1788,31
1191,Arizona,7/4/2020,1805,17
1192,Arizona,7/5/2020,1809,4
1193,Arizona,7/6/2020,1810,1
1194,Arizona,7/7/2020,1927,117
1195,Arizona,7/8/2020,1963,36
1196,Arizona,7/9/2020,2038,75
1197,Arizona,7/10/2020,2082,44
1198,Arizona,7/11/2020,2151,69
1199,Arizona,7/12/2020,2237,86
1200,Arizona,7/13/2020,2245,8
1201,Arizona,7/14/2020,2337,92
1202,Arizona,7/15/2020,2434,97
1203,Arizona,7/16/2020,2492,58
1204,Arizona,7/17/2020,2583,91
1205,Arizona,7/18/2020,2730,147
1206,Arizona,7/19/2020,2761,31
1207,Arizona,7/20/2020,2784,23
1208,Arizona,7/21/2020,2918,134
1209,Arizona,7/22/2020,2974,56
1210,Arizona,7/23/2020,3063,89
1211,Arizona,7/24/2020,3142,79
1212,Arizona,7/25/2020,3286,144
1213,Arizona,7/26/2020,3305,19
1214,Arizona,7/27/2020,3304,-1
1215,Arizona,7/28/2020,3408,104
1216,Arizona,7/29/2020,3454,46
1217,Arizona,7/30/2020,3626,172
1218,Arizona,7/31/2020,3694,68
1219,Arizona,8/1/2020,3747,53
1220,Arizona,8/2/2020,3765,18
1221,Arizona,8/3/2020,3779,14
1222,Arizona,8/4/2020,3845,66
1223,Arizona,8/5/2020,3932,87
1224,Arizona,8/6/2020,4002,70
1225,Arizona,8/7/2020,4081,79
1226,Arizona,8/8/2020,4137,56
1227,Arizona,8/9/2020,4150,13
1228,Arizona,8/10/2020,4154,4
1229,Arizona,8/11/2020,4199,45
1230,Arizona,8/12/2020,4347,148
1231,Arizona,8/13/2020,4383,36
1232,Arizona,8/14/2020,4423,40
1233,Arizona,8/15/2020,4492,69
1234,Arizona,8/16/2020,4506,14
1235,Arizona,8/17/2020,4506,0
1236,Arizona,8/18/2020,4529,23
1237,Arizona,8/19/2020,4634,105
1238,Arizona,8/20/2020,4684,50
1239,Arizona,8/21/2020,4688,4
1240,Arizona,8/22/2020,4756,68
1241,Arizona,8/23/2020,4771,15
1242,Arizona,8/24/2020,4771,0
1243,Arizona,8/25/2020,4792,21
1244,Arizona,8/26/2020,4896,104
1245,Arizona,8/27/2020,4929,33
1246,Arizona,8/28/2020,4978,49
1247,Arizona,8/29/2020,5007,29
1248,Arizona,8/30/2020,5030,23
1249,Arizona,8/31/2020,5029,-1
1250,Arizona,9/1/2020,5044,15
1251,Arizona,9/2/2020,5065,21
1252,Arizona,9/3/2020,5130,65
1253,Arizona,9/4/2020,5171,41
1254,Arizona,9/5/2020,5207,36
1255,Arizona,9/6/2020,5221,14
1256,Arizona,9/7/2020,5219,-2
1257,Arizona,9/8/2020,5221,2
1258,Arizona,9/9/2020,5251,30
1259,Arizona,9/10/2020,5273,22
1260,Arizona,9/11/2020,5288,15
1261,Arizona,9/12/2020,5315,27
1262,Arizona,9/13/2020,5322,7
1263,Arizona,9/14/2020,5322,0
1264,Arizona,9/15/2020,5344,22
1265,Arizona,9/16/2020,5371,27
1266,Arizona,9/17/2020,5409,38
1267,Arizona,9/18/2020,5451,42
1268,Arizona,9/19/2020,5467,16
1269,Arizona,9/20/2020,5476,9
1270,Arizona,9/21/2020,5478,2
1271,Arizona,9/22/2020,5498,20
1272,Arizona,9/23/2020,5525,27
1273,Arizona,9/24/2020,5559,34
1274,Arizona,9/25/2020,5587,28
1275,Arizona,9/26/2020,5622,35
1276,Arizona,9/27/2020,5623,1
1277,Arizona,9/28/2020,5624,1
1278,Arizona,9/29/2020,5632,8
1279,Arizona,9/30/2020,5650,18
1280,Arizona,10/1/2020,5674,24
1281,Arizona,10/2/2020,5693,19
1282,Arizona,10/3/2020,5705,12
1283,Arizona,10/4/2020,5706,1
1284,Arizona,10/5/2020,5707,1
1285,Arizona,10/6/2020,5713,6
1286,Arizona,10/7/2020,5733,20
1287,Arizona,10/8/2020,5743,10
1288,Arizona,10/9/2020,5746,3
1289,Arizona,10/10/2020,5759,13
1290,Arizona,10/11/2020,5759,0
1291,Arizona,10/12/2020,5759,0
1292,Arizona,10/13/2020,5767,8
1293,Arizona,10/14/2020,5772,5
1294,Arizona,10/15/2020,5789,17
1295,Arizona,10/16/2020,5806,17
1296,Arizona,10/17/2020,5824,18
1297,Arizona,10/18/2020,5827,3
1298,Arizona,10/19/2020,5830,3
1299,Arizona,10/20/2020,5837,7
1300,Arizona,10/21/2020,5854,17
1301,Arizona,10/22/2020,5859,5
1302,Arizona,10/23/2020,5865,6
1303,Arizona,10/24/2020,5869,4
1304,Arizona,10/25/2020,5874,5
1305,Arizona,10/26/2020,5875,1
1306,Arizona,10/27/2020,5891,16
1307,Arizona,10/28/2020,5905,14
1308,Arizona,10/29/2020,5918,13
1309,Arizona,10/30/2020,5934,16
1310,Arizona,10/31/2020,5979,45
1311,Arizona,11/1/2020,5981,2
1312,Arizona,11/2/2020,5982,1
1313,Arizona,11/3/2020,6020,38
1314,Arizona,11/4/2020,6059,39
1315,Arizona,11/5/2020,6087,28
1316,Arizona,11/6/2020,6109,22
1317,Arizona,11/7/2020,6147,38
1318,Arizona,11/8/2020,6164,17
1319,Arizona,11/9/2020,6164,0
1320,Arizona,11/10/2020,6192,28
1321,Arizona,11/11/2020,6228,36
1322,Arizona,11/12/2020,6240,12
1323,Arizona,11/13/2020,6257,17
1324,Arizona,11/14/2020,6300,43
1325,Arizona,11/15/2020,6302,2
1326,Arizona,11/16/2020,6302,0
1327,Arizona,11/17/2020,6312,10
1328,Arizona,11/18/2020,6365,53
1329,Arizona,11/19/2020,6384,19
1330,Arizona,11/20/2020,6427,43
1331,Arizona,11/21/2020,6457,30
1332,Arizona,11/22/2020,6464,7
1333,Arizona,11/23/2020,6464,0
1334,Arizona,11/24/2020,6515,51
1335,Arizona,11/25/2020,6524,9
1336,Arizona,11/26/2020,6568,44
1337,Arizona,11/27/2020,6588,20
1338,Arizona,11/28/2020,6624,36
1339,Arizona,11/29/2020,6634,10
1340,Arizona,11/30/2020,6639,5
1341,Arizona,12/1/2020,6687,48
1342,Arizona,12/2/2020,6739,52
1343,Arizona,12/3/2020,6821,82
1344,Arizona,12/4/2020,6885,64
1345,Arizona,12/5/2020,6925,40
1346,Arizona,12/6/2020,6950,25
1347,Arizona,12/7/2020,6950,0
1348,Arizona,12/8/2020,6973,23
1349,Arizona,12/9/2020,7081,108
1350,Arizona,12/10/2020,7154,73
1351,Arizona,12/11/2020,7245,91
1352,Arizona,12/12/2020,7322,77
1353,Arizona,12/13/2020,7357,35
1354,Arizona,12/14/2020,7358,1
1355,Arizona,12/15/2020,7422,64
1356,Arizona,12/16/2020,7530,108
1357,Arizona,12/17/2020,7677,147
1358,Arizona,12/18/2020,7819,142
1359,Arizona,12/19/2020,7937,118
1360,Arizona,12/20/2020,7971,34
1361,Arizona,12/21/2020,7972,1
1362,Arizona,12/22/2020,8125,153
1363,Arizona,12/23/2020,8179,54
1364,Arizona,12/24/2020,8294,115
1365,Arizona,12/25/2020,8409,115
1366,Arizona,12/26/2020,8424,15
1367,Arizona,12/27/2020,8427,3
1368,Arizona,12/28/2020,8469,42
1369,Arizona,12/29/2020,8640,171
1370,Arizona,12/30/2020,8718,78
1371,Arizona,12/31/2020,8864,146
1372,Arizona,1/1/2021,9015,151
1373,Arizona,1/2/2021,9061,46
1374,Arizona,1/3/2021,9061,0
1375,Arizona,1/4/2021,9064,3
1376,Arizona,1/5/2021,9317,253
1377,Arizona,1/6/2021,9444,127
1378,Arizona,1/7/2021,9741,297
1379,Arizona,1/8/2021,9938,197
1380,Arizona,1/9/2021,10036,98
1381,Arizona,1/10/2021,10141,105
1382,Arizona,1/11/2021,10147,6
1383,Arizona,1/12/2021,10482,335
1384,Arizona,1/13/2021,10673,191
1385,Arizona,1/14/2021,10855,182
1386,Arizona,1/15/2021,11040,185
1387,Arizona,1/16/2021,11248,208
1388,Arizona,1/17/2021,11266,18
1389,Arizona,1/18/2021,11265,-1
1390,Arizona,1/19/2021,11266,1
1391,Arizona,1/20/2021,11528,262
1392,Arizona,1/21/2021,11772,244
1393,Arizona,1/22/2021,12001,229
1394,Arizona,1/23/2021,12170,169
1395,Arizona,1/24/2021,12238,68
1396,Arizona,1/25/2021,12239,1
1397,Arizona,1/26/2021,12448,209
1398,Arizona,1/27/2021,12643,195
1399,Arizona,1/28/2021,12819,176
1400,Arizona,1/29/2021,13022,203
1401,Arizona,1/30/2021,13098,76
1402,Arizona,1/31/2021,13120,22
1403,Arizona,2/1/2021,13124,4
1404,Arizona,2/2/2021,13362,238
1405,Arizona,2/3/2021,13576,214
1406,Arizona,2/4/2021,13752,176
1407,Arizona,2/5/2021,13948,196
1408,Arizona,2/6/2021,14011,63
1409,Arizona,2/7/2021,14048,37
1410,Arizona,2/8/2021,14055,7
1411,Arizona,2/9/2021,14286,231
1412,Arizona,2/10/2021,14462,176
1413,Arizona,2/11/2021,14662,200
1414,Arizona,2/12/2021,14834,172
1415,Arizona,2/13/2021,14948,114
1416,Arizona,2/14/2021,14978,30
1417,Arizona,2/15/2021,14978,0
1418,Arizona,2/16/2021,14981,3
1419,Arizona,2/17/2021,15063,82
1420,Arizona,2/18/2021,15276,213
1421,Arizona,2/19/2021,15421,145
1422,Arizona,2/20/2021,15480,59
1423,Arizona,2/21/2021,15505,25
1424,Arizona,2/22/2021,15502,-3
1425,Arizona,2/23/2021,15650,148
1426,Arizona,2/24/2021,15693,43
1427,Arizona,2/25/2021,15814,121
1428,Arizona,2/26/2021,15897,83
1429,Arizona,2/27/2021,15967,70
1430,Arizona,2/28/2021,15980,13
1431,Arizona,3/1/2021,15979,-1
1432,Arizona,3/2/2021,16060,81
1433,Arizona,3/3/2021,16089,29
1434,Arizona,3/4/2021,16185,96
1435,Arizona,3/5/2021,16269,84
1436,Arizona,3/6/2021,16323,54
1437,Arizona,3/7/2021,16328,5
1438,Arizona,3/8/2021,16328,0
1439,Arizona,3/9/2021,16326,-2
1440,Arizona,3/10/2021,16404,78
1441,Arizona,3/11/2021,16464,60
1442,Arizona,3/12/2021,16519,55
1443,Arizona,3/13/2021,16546,27
1444,Arizona,3/14/2021,16553,7
1445,Arizona,3/15/2021,16553,0
1446,Arizona,3/16/2021,16574,21
1447,Arizona,3/17/2021,16586,12
1448,Arizona,3/18/2021,16645,59
1449,Arizona,3/19/2021,16691,46
1450,Arizona,3/20/2021,16733,42
1451,Arizona,3/21/2021,16745,12
1452,Arizona,3/22/2021,16745,0
1453,Arizona,3/23/2021,16798,53
1454,Arizona,3/24/2021,16842,44
1455,Arizona,3/25/2021,16874,32
1456,Arizona,3/26/2021,16898,24
1457,Arizona,3/27/2021,16912,14
1458,Arizona,3/28/2021,16918,6
1459,Arizona,3/29/2021,16918,0
1460,Arizona,3/30/2021,16941,23
1461,Arizona,3/31/2021,16967,26
1462,Arizona,4/1/2021,16977,10
1463,Arizona,4/2/2021,16989,12
1464,Arizona,4/3/2021,16991,2
1465,Arizona,4/4/2021,16990,-1
1466,Arizona,4/5/2021,16990,0
1467,Arizona,4/6/2021,16996,6
1468,Arizona,4/7/2021,17023,27
1469,Arizona,4/8/2021,17055,32
1470,Arizona,4/9/2021,17062,7
1471,Arizona,4/10/2021,17092,30
1472,Arizona,4/11/2021,17086,-6
1473,Arizona,4/12/2021,17086,0
1474,Arizona,4/13/2021,17105,19
1475,Arizona,4/14/2021,17109,4
1476,Arizona,4/15/2021,17123,14
1477,Arizona,4/16/2021,17153,30
1478,Arizona,4/17/2021,17151,-2
1479,Arizona,4/18/2021,17153,2
1480,Arizona,4/19/2021,17153,0
1481,Arizona,4/20/2021,17193,40
1482,Arizona,4/21/2021,17199,6
