ID,State,Date,Total_Cases,New_Cases
2274,California,8/30/2020,731506,3946
2275,California,8/31/2020,734133,2627
2276,California,9/1/2020,736401,2268
2277,California,9/2/2020,740756,4355
2278,California,9/3/2020,745361,4605
2279,California,9/4/2020,749432,4071
2280,California,9/5/2020,753120,3688
2281,California,9/6/2020,756596,3476
2282,California,9/7/2020,758864,2268
2283,California,9/8/2020,760837,1973
2284,California,9/9/2020,763163,2326
2285,California,9/10/2020,767403,4240
2286,California,9/11/2020,771006,3603
2287,California,9/12/2020,774237,3231
2288,California,9/13/2020,777605,3368
2289,California,9/14/2020,779942,2337
2290,California,9/15/2020,781959,2017
2291,California,9/16/2020,786126,4167
2292,California,9/17/2020,789895,3769
2293,California,9/18/2020,793696,3801
2294,California,9/19/2020,796997,3301
2295,California,9/20/2020,800440,3443
2296,California,9/21/2020,802925,2485
2297,California,9/22/2020,805084,2159
2298,California,9/23/2020,809190,4106
2299,California,9/24/2020,812912,3722
2300,California,9/25/2020,816699,3787
2301,California,9/26/2020,820087,3388
2302,California,9/27/2020,823580,3493
2303,California,9/28/2020,825935,2355
2304,California,9/29/2020,828003,2068
2305,California,9/30/2020,832063,4060
2306,California,10/1/2020,835858,3795
2307,California,10/2/2020,839569,3711
2308,California,10/3/2020,843293,3724
2309,California,10/4/2020,846632,3339
2310,California,10/5/2020,849286,2654
2311,California,10/6/2020,851509,2223
2312,California,10/7/2020,855798,4289
2313,California,10/8/2020,859502,3704
2314,California,10/9/2020,863219,3717
2315,California,10/10/2020,866972,3753
2316,California,10/11/2020,870514,3542
2317,California,10/12/2020,873502,2988
2318,California,10/13/2020,875713,2211
2319,California,10/14/2020,880037,4324
2320,California,10/15/2020,883874,3837
2321,California,10/16/2020,887671,3797
2322,California,10/17/2020,891556,3885
2323,California,10/18/2020,895327,3771
2324,California,10/19/2020,898259,2932
2325,California,10/20/2020,900784,2525
2326,California,10/21/2020,905820,5036
2327,California,10/22/2020,910504,4684
2328,California,10/23/2020,914913,4409
2329,California,10/24/2020,919060,4147
2330,California,10/25/2020,923608,4548
2331,California,10/26/2020,926860,3252
2332,California,10/27/2020,929765,2905
2333,California,10/28/2020,935245,5480
2334,California,10/29/2020,940076,4831
2335,California,10/30/2020,944970,4894
2336,California,10/31/2020,949835,4865
2337,California,11/1/2020,955351,5516
2338,California,11/2/2020,959799,4448
2339,California,11/3/2020,964742,4943
2340,California,11/4/2020,973165,8423
2341,California,11/5/2020,981398,8233
2342,California,11/6/2020,989826,8428
2343,California,11/7/2020,997950,8124
2344,California,11/8/2020,1006442,8492
2345,California,11/9/2020,1012822,6380
2346,California,11/10/2020,1018313,5491
2347,California,11/11/2020,1029376,11063
2348,California,11/12/2020,1040266,10890
2349,California,11/13/2020,1050856,10590
2350,California,11/14/2020,1062374,11518
2351,California,11/15/2020,1074795,12421
2352,California,11/16/2020,1084664,9869
2353,California,11/17/2020,1093754,9090
2354,California,11/18/2020,1111320,17566
2355,California,11/19/2020,1128367,17047
2356,California,11/20/2020,1145504,17137
2357,California,11/21/2020,1161940,16436
2358,California,11/22/2020,1179371,17431
2359,California,11/23/2020,1191633,12262
2360,California,11/24/2020,1201827,10194
2361,California,11/25/2020,1222850,21023
2362,California,11/26/2020,1243359,20509
2363,California,11/27/2020,1263992,20633
2364,California,11/28/2020,1273115,9123
2365,California,11/29/2020,1291054,17939
2366,California,11/30/2020,1309135,18081
2367,California,12/1/2020,1325115,15980
2368,California,12/2/2020,1357629,32514
2369,California,12/3/2020,1391884,34255
2370,California,12/4/2020,1425270,33386
2371,California,12/5/2020,1457033,31763
2372,California,12/6/2020,1488781,31748
2373,California,12/7/2020,1512973,24192
2374,California,12/8/2020,1531113,18140
2375,California,12/9/2020,1572010,40897
2376,California,12/10/2020,1613247,41237
2377,California,12/11/2020,1654838,41591
2378,California,12/12/2020,1695495,40657
2379,California,12/13/2020,1735357,39862
2380,California,12/14/2020,1765838,30481
2381,California,12/15/2020,1786504,20666
2382,California,12/16/2020,1835550,49046
2383,California,12/17/2020,1883984,48434
2384,California,12/18/2020,1929828,45844
2385,California,12/19/2020,1974465,44637
2386,California,12/20/2020,2016127,41662
2387,California,12/21/2020,2045721,29594
2388,California,12/22/2020,2066120,20399
2389,California,12/23/2020,2114580,48460
2390,California,12/24/2020,2163628,49048
2391,California,12/25/2020,2208944,45316
2392,California,12/26/2020,2235478,26534
2393,California,12/27/2020,2248237,12759
2394,California,12/28/2020,2282809,34572
2395,California,12/29/2020,2308706,25897
2396,California,12/30/2020,2366297,57591
2397,California,12/31/2020,2424768,58471
2398,California,1/1/2021,2478921,54153
2399,California,1/2/2021,2514548,35627
2400,California,1/3/2021,2533290,18742
2401,California,1/4/2021,2570498,37208
2402,California,1/5/2021,2597228,26730
2403,California,1/6/2021,2657548,60320
2404,California,1/7/2021,2712372,54824
2405,California,1/8/2021,2763088,50716
2406,California,1/9/2021,2808542,45454
2407,California,1/10/2021,2849953,41411
2408,California,1/11/2021,2878551,28598
2409,California,1/12/2021,2897412,18861
2410,California,1/13/2021,2939432,42020
2411,California,1/14/2021,2977853,38421
2412,California,1/15/2021,3012459,34606
2413,California,1/16/2021,3044053,31594
2414,California,1/17/2021,3072995,28942
2415,California,1/18/2021,3092810,19815
2416,California,1/19/2021,3106178,13368
2417,California,1/20/2021,3129764,23586
2418,California,1/21/2021,3157435,27671
2419,California,1/22/2021,3182845,25410
2420,California,1/23/2021,3205157,22312
2421,California,1/24/2021,3225040,19883
2422,California,1/25/2021,3238479,13439
2423,California,1/26/2021,3248733,10254
2424,California,1/27/2021,3268938,20205
2425,California,1/28/2021,3286828,17890
2426,California,1/29/2021,3302535,15707
2427,California,1/30/2021,3317106,14571
2428,California,1/31/2021,3329928,12822
2429,California,2/1/2021,3340059,10131
2430,California,2/2/2021,3347990,7931
2431,California,2/3/2021,3363246,15256
2432,California,2/4/2021,3375868,12622
2433,California,2/5/2021,3387372,11504
2434,California,2/6/2021,3397525,10153
2435,California,2/7/2021,3406959,9434
2436,California,2/8/2021,3413611,6652
2437,California,2/9/2021,3418755,5144
2438,California,2/10/2021,3428175,9420
2439,California,2/11/2021,3435930,7755
2440,California,2/12/2021,3443428,7498
2441,California,2/13/2021,3450010,6582
2442,California,2/14/2021,3456233,6223
2443,California,2/15/2021,3460642,4409
2444,California,2/16/2021,3464118,3476
2445,California,2/17/2021,3469335,5217
2446,California,2/18/2021,3475023,5688
2447,California,2/19/2021,3480123,5100
2448,California,2/20/2021,3484550,4427
2449,California,2/21/2021,3488776,4226
2450,California,2/22/2021,3491890,3114
2451,California,2/23/2021,3494506,2616
2452,California,2/24/2021,3499269,4763
2453,California,2/25/2021,3503342,4073
2454,California,2/26/2021,3507219,3877
2455,California,2/27/2021,3510666,3447
2456,California,2/28/2021,3514040,3374
2457,California,3/1/2021,3516563,2523
2458,California,3/2/2021,3518723,2160
2459,California,3/3/2021,3522468,3745
2460,California,3/4/2021,3525719,3251
2461,California,3/5/2021,3528909,3190
2462,California,3/6/2021,3531842,2933
2463,California,3/7/2021,3534757,2915
2464,California,3/8/2021,3536944,2187
2465,California,3/9/2021,3538859,1915
2466,California,3/10/2021,3542199,3340
2467,California,3/11/2021,3545001,2802
2468,California,3/12/2021,3547767,2766
2469,California,3/13/2021,3550363,2596
2470,California,3/14/2021,3552848,2485
2471,California,3/15/2021,3554736,1888
2472,California,3/16/2021,3556338,1602
2473,California,3/17/2021,3559232,2894
2474,California,3/18/2021,3561734,2502
2475,California,3/19/2021,3564289,2555
2476,California,3/20/2021,3566485,2196
2477,California,3/21/2021,3568652,2167
2478,California,3/22/2021,3570354,1702
2479,California,3/23/2021,3571961,1607
2480,California,3/24/2021,3574650,2689
2481,California,3/25/2021,3577144,2494
2482,California,3/26/2021,3579816,2672
2483,California,3/27/2021,3582098,2282
2484,California,3/28/2021,3584353,2255
2485,California,3/29/2021,3586019,1666
2486,California,3/30/2021,3587615,1596
2487,California,3/31/2021,3590295,2680
2488,California,4/1/2021,3592718,2423
2489,California,4/2/2021,3595083,2365
2490,California,4/3/2021,3597395,2312
2491,California,4/4/2021,3599611,2216
2492,California,4/5/2021,3601311,1700
2493,California,4/6/2021,3602850,1539
2494,California,4/7/2021,3605723,2873
2495,California,4/8/2021,3608243,2520
2496,California,4/9/2021,3610852,2609
2497,California,4/10/2021,3613107,2255
2498,California,4/11/2021,3615363,2256
2499,California,4/12/2021,3617169,1806
2500,California,4/13/2021,3618722,1553
2501,California,4/14/2021,3621420,2698
2502,California,4/15/2021,3623810,2390
2503,California,4/16/2021,3626188,2378
2504,California,4/17/2021,3628298,2110
2505,California,4/18/2021,3630329,2031
2506,California,4/19/2021,3631877,1548
2507,California,4/20/2021,3633287,1410
2508,California,4/21/2021,3635654,2367
2509,California,4/22/2021,3637767,2113
2510,California,4/23/2021,3639739,1972
2511,California,4/24/2021,3641570,1831
2512,California,4/25/2021,3643381,1811
2513,California,4/26/2021,3644738,1357
2514,California,4/27/2021,3645939,1201
2515,California,4/28/2021,3648037,2098
2516,California,4/29/2021,3649902,1865
2517,California,4/30/2021,3651717,1815
2518,California,5/1/2021,3653359,1642
2519,California,5/2/2021,3654984,1625
2520,California,5/3/2021,3656232,1248
2521,California,5/4/2021,3657317,1085
2522,California,5/5/2021,3659271,1954
2523,California,5/6/2021,3660844,1573
2524,California,5/7/2021,3662517,1673
2525,California,5/8/2021,3664028,1511
2526,California,5/9/2021,3665450,1422
2527,California,5/10/2021,3666469,1019
2528,California,5/11/2021,3667398,929
2529,California,5/12/2021,3669007,1609
2530,California,5/13/2021,3670453,1446
2531,California,5/14/2021,3671780,1327
2532,California,5/15/2021,3672940,1160
2533,California,5/16/2021,3674084,1144
2534,California,5/17/2021,3674970,886
2535,California,5/18/2021,3676424,1454
2536,California,5/19/2021,3677087,663
2537,California,5/20/2021,3678274,1187
2538,California,5/21/2021,3679422,1148
2539,California,5/22/2021,3680394,972
2540,California,5/23/2021,3681658,1264
2541,California,5/24/2021,3681998,340
2542,California,5/25/2021,3682623,625
2543,California,5/26/2021,3683789,1166
2544,California,5/27/2021,3684799,1010
2545,California,5/28/2021,3685718,919
2546,California,5/29/2021,3686603,885
2547,California,5/30/2021,3687401,798
2548,California,5/31/2021,3688192,791
2549,California,6/1/2021,3688440,248
2550,California,6/2/2021,3689454,1014
2551,California,6/3/2021,3689996,542
2552,California,6/4/2021,3690940,944
2553,California,6/5/2021,3691813,873
2554,California,6/6/2021,3692626,813
2555,California,6/7/2021,3693332,706
2556,California,6/8/2021,3693552,220
2557,California,6/9/2021,3694487,935
2558,California,6/10/2021,3695288,801
2559,California,6/11/2021,3695937,649
2560,California,6/12/2021,3696374,437
2561,California,6/13/2021,3696472,98
2562,California,6/14/2021,3697299,827
2563,California,6/15/2021,3697927,628
2564,California,6/16/2021,3698626,699
2565,California,6/17/2021,3699455,829
2566,Colorado,1/22/2020,0,0
2567,Colorado,1/23/2020,0,0
2568,Colorado,1/24/2020,0,0
2569,Colorado,1/25/2020,0,0
2570,Colorado,1/26/2020,0,0
2571,Colorado,1/27/2020,0,0
2572,Colorado,1/28/2020,0,0
2573,Colorado,1/29/2020,0,0
2574,Colorado,1/30/2020,0,0
2575,Colorado,1/31/2020,0,0
2576,Colorado,2/1/2020,0,0
2577,Colorado,2/2/2020,0,0
2578,Colorado,2/3/2020,0,0
2579,Colorado,2/4/2020,0,0
2580,Colorado,2/5/2020,0,0
2581,Colorado,2/6/2020,0,0
2582,Colorado,2/7/2020,0,0
2583,Colorado,2/8/2020,0,0
2584,Colorado,2/9/2020,0,0
2585,Colorado,2/10/2020,0,0
2586,Colorado,2/11/2020,0,0
2587,Colorado,2/12/2020,0,0
2588,Colorado,2/13/2020,0,0
2589,Colorado,2/14/2020,0,0
2590,Colorado,2/15/2020,0,0
2591,Colorado,2/16/2020,0,0
2592,Colorado,2/17/2020,0,0
2593,Colorado,2/18/2020,0,0
2594,Colorado,2/19/2020,0,0
2595,Colorado,2/20/2020,0,0
2596,Colorado,2/21/2020,0,0
2597,Colorado,2/22/2020,0,0
2598,Colorado,2/23/2020,0,0
2599,Colorado,2/24/2020,0,0
2600,Colorado,2/25/2020,0,0
2601,Colorado,2/26/2020,0,0
2602,Colorado,2/27/2020,0,0
2603,Colorado,2/28/2020,0,0
2604,Colorado,2/29/2020,0,0
2605,Colorado,3/1/2020,0,0
2606,Colorado,3/2/2020,0,0
2607,Colorado,3/3/2020,0,0
2608,Colorado,3/4/2020,0,0
2609,Colorado,3/5/2020,1,1
2610,Colorado,3/6/2020,2,1
2611,Colorado,3/7/2020,8,6
2612,Colorado,3/8/2020,8,0
2613,Colorado,3/9/2020,12,4
2614,Colorado,3/10/2020,17,5
2615,Colorado,3/11/2020,34,17
2616,Colorado,3/12/2020,49,15
2617,Colorado,3/13/2020,49,0
2618,Colorado,3/14/2020,49,0
2619,Colorado,3/15/2020,144,95
2620,Colorado,3/16/2020,160,16
2621,Colorado,3/17/2020,183,23
2622,Colorado,3/18/2020,216,33
2623,Colorado,3/19/2020,277,61
2624,Colorado,3/20/2020,363,86
2625,Colorado,3/21/2020,475,112
2626,Colorado,3/22/2020,591,116
2627,Colorado,3/23/2020,720,129
2628,Colorado,3/24/2020,921,201
2629,Colorado,3/25/2020,1086,165
2630,Colorado,3/26/2020,1430,344
2631,Colorado,3/27/2020,1734,304
2632,Colorado,3/28/2020,2061,327
2633,Colorado,3/29/2020,2307,246
2634,Colorado,3/30/2020,2627,320
2635,Colorado,3/31/2020,2966,339
2636,Colorado,4/1/2020,3342,376
2637,Colorado,4/2/2020,3728,386
2638,Colorado,4/3/2020,4173,445
2639,Colorado,4/4/2020,4565,392
2640,Colorado,4/5/2020,4950,385
2641,Colorado,4/6/2020,5172,222
2642,Colorado,4/7/2020,5429,257
2643,Colorado,4/8/2020,5655,226
2644,Colorado,4/9/2020,6202,547
2645,Colorado,4/10/2020,6365,163
2646,Colorado,4/11/2020,6893,528
2647,Colorado,4/12/2020,7303,410
2648,Colorado,4/13/2020,7691,388
2649,Colorado,4/14/2020,7941,250
2650,Colorado,4/15/2020,8280,339
2651,Colorado,4/16/2020,8582,302
2652,Colorado,4/17/2020,9047,465
2653,Colorado,4/18/2020,9433,386
2654,Colorado,4/19/2020,9634,201
2655,Colorado,4/20/2020,10019,385
2656,Colorado,4/21/2020,10368,349
2657,Colorado,4/22/2020,10825,457
2658,Colorado,4/23/2020,11182,357
2659,Colorado,4/24/2020,12184,1002
2660,Colorado,4/25/2020,12868,684
2661,Colorado,4/26/2020,13350,482
2662,Colorado,4/27/2020,13798,448
2663,Colorado,4/28/2020,14238,440
2664,Colorado,4/29/2020,14675,437
2665,Colorado,4/30/2020,15182,507
2666,Colorado,5/1/2020,15668,486
2667,Colorado,5/2/2020,16120,452
2668,Colorado,5/3/2020,16534,414
2669,Colorado,5/4/2020,16878,344
2670,Colorado,5/5/2020,17317,439
2671,Colorado,5/6/2020,17738,421
2672,Colorado,5/7/2020,18318,580
2673,Colorado,5/8/2020,18793,475
2674,Colorado,5/9/2020,19316,523
2675,Colorado,5/10/2020,19632,316
2676,Colorado,5/11/2020,19735,103
2677,Colorado,5/12/2020,20091,356
2678,Colorado,5/13/2020,20401,310
2679,Colorado,5/14/2020,20762,361
2680,Colorado,5/15/2020,21131,369
2681,Colorado,5/16/2020,21511,380
2682,Colorado,5/17/2020,21797,286
2683,Colorado,5/18/2020,22095,298
2684,Colorado,5/19/2020,22399,304
2685,Colorado,5/20/2020,22752,353
2686,Colorado,5/21/2020,23121,369
2687,Colorado,5/22/2020,23455,334
2688,Colorado,5/23/2020,23937,482
2689,Colorado,5/24/2020,24137,200
2690,Colorado,5/25/2020,24226,89
2691,Colorado,5/26/2020,24503,277
2692,Colorado,5/27/2020,24995,492
2693,Colorado,5/28/2020,25121,126
2694,Colorado,5/29/2020,25613,492
2695,Colorado,5/30/2020,26098,485
2696,Colorado,5/31/2020,26378,280
2697,Colorado,6/1/2020,26577,199
2698,Colorado,6/2/2020,26788,211
2699,Colorado,6/3/2020,27060,272
2700,Colorado,6/4/2020,27360,300
2701,Colorado,6/5/2020,27615,255
2702,Colorado,6/6/2020,27848,233
2703,Colorado,6/7/2020,28001,153
2704,Colorado,6/8/2020,28183,182
2705,Colorado,6/9/2020,28347,164
2706,Colorado,6/10/2020,28499,152
2707,Colorado,6/11/2020,28647,148
2708,Colorado,6/12/2020,28822,175
2709,Colorado,6/13/2020,29017,195
2710,Colorado,6/14/2020,29130,113
2711,Colorado,6/15/2020,29299,169
2712,Colorado,6/16/2020,29442,143
2713,Colorado,6/17/2020,29673,231
2714,Colorado,6/18/2020,29901,228
2715,Colorado,6/19/2020,30187,286
2716,Colorado,6/20/2020,30349,162
2717,Colorado,6/21/2020,30539,190
2718,Colorado,6/22/2020,30705,166
2719,Colorado,6/23/2020,30893,188
2720,Colorado,6/24/2020,31155,262
2721,Colorado,6/25/2020,31479,324
2722,Colorado,6/26/2020,31796,317
2723,Colorado,6/27/2020,32022,226
2724,Colorado,6/28/2020,32307,285
2725,Colorado,6/29/2020,32511,204
2726,Colorado,6/30/2020,32715,204
2727,Colorado,7/1/2020,33029,314
2728,Colorado,7/2/2020,33352,323
2729,Colorado,7/3/2020,33612,260
2730,Colorado,7/4/2020,33866,254
2731,Colorado,7/5/2020,34065,199
2732,Colorado,7/6/2020,34257,192
2733,Colorado,7/7/2020,34664,407
2734,Colorado,7/8/2020,35116,452
2735,Colorado,7/9/2020,35525,409
2736,Colorado,7/10/2020,36191,666
2737,Colorado,7/11/2020,36591,400
2738,Colorado,7/12/2020,36913,322
2739,Colorado,7/13/2020,37242,329
2740,Colorado,7/14/2020,37686,444
2741,Colorado,7/15/2020,38155,469
2742,Colorado,7/16/2020,38726,571
2743,Colorado,7/17/2020,39344,618
2744,Colorado,7/18/2020,39788,444
2745,Colorado,7/19/2020,40142,354
2746,Colorado,7/20/2020,40566,424
2747,Colorado,7/21/2020,41059,493
2748,Colorado,7/22/2020,41698,639
2749,Colorado,7/23/2020,42314,616
2750,Colorado,7/24/2020,42980,666
2751,Colorado,7/25/2020,43789,809
2752,Colorado,7/26/2020,44336,547
2753,Colorado,7/27/2020,44565,229
2754,Colorado,7/28/2020,45314,749
2755,Colorado,7/29/2020,45796,482
2756,Colorado,7/30/2020,46204,408
2757,Colorado,7/31/2020,46809,605
2758,Colorado,8/1/2020,47267,458
2759,Colorado,8/2/2020,47716,449
2760,Colorado,8/3/2020,47968,252
2761,Colorado,8/4/2020,48394,426
2762,Colorado,8/5/2020,48988,594
2763,Colorado,8/6/2020,49436,448
2764,Colorado,8/7/2020,49893,457
2765,Colorado,8/8/2020,50324,431
2766,Colorado,8/9/2020,50660,336
2767,Colorado,8/10/2020,51039,379
2768,Colorado,8/11/2020,51441,402
2769,Colorado,8/12/2020,51756,315
2770,Colorado,8/13/2020,52129,373
2771,Colorado,8/14/2020,52538,409
2772,Colorado,8/15/2020,52838,300
2773,Colorado,8/16/2020,53176,338
2774,Colorado,8/17/2020,53370,194
2775,Colorado,8/18/2020,53631,261
2776,Colorado,8/19/2020,53901,270
2777,Colorado,8/20/2020,54230,329
2778,Colorado,8/21/2020,54586,356
2779,Colorado,8/22/2020,54883,297
2780,Colorado,8/23/2020,55133,250
2781,Colorado,8/24/2020,55341,208
2782,Colorado,8/25/2020,55800,459
2783,Colorado,8/26/2020,55994,194
2784,Colorado,8/27/2020,56343,349
2785,Colorado,8/28/2020,56773,430
2786,Colorado,8/29/2020,57041,268
2787,Colorado,8/30/2020,57223,182
2788,Colorado,8/31/2020,57424,201
2789,Colorado,9/1/2020,57775,351
2790,Colorado,9/2/2020,58019,244
2791,Colorado,9/3/2020,58287,268
2792,Colorado,9/4/2020,58655,368
2793,Colorado,9/5/2020,58989,334
2794,Colorado,9/6/2020,59274,285
2795,Colorado,9/7/2020,59487,213
2796,Colorado,9/8/2020,59674,187
2797,Colorado,9/9/2020,59920,246
2798,Colorado,9/10/2020,60185,265
2799,Colorado,9/11/2020,60492,307
2800,Colorado,9/12/2020,60907,415
2801,Colorado,9/13/2020,61324,417
2802,Colorado,9/14/2020,61699,375
2803,Colorado,9/15/2020,62099,400
2804,Colorado,9/16/2020,62686,587
2805,Colorado,9/17/2020,63145,459
2806,Colorado,9/18/2020,63750,605
2807,Colorado,9/19/2020,64356,606
2808,Colorado,9/20/2020,64857,501
2809,Colorado,9/21/2020,65399,542
2810,Colorado,9/22/2020,66053,654
2811,Colorado,9/23/2020,66669,616
2812,Colorado,9/24/2020,67217,548
2813,Colorado,9/25/2020,67926,709
2814,Colorado,9/26/2020,68510,584
2815,Colorado,9/27/2020,69079,569
2816,Colorado,9/28/2020,69490,411
2817,Colorado,9/29/2020,70025,535
2818,Colorado,9/30/2020,70536,511
2819,Colorado,10/1/2020,71218,682
2820,Colorado,10/2/2020,71898,680
2821,Colorado,10/3/2020,71898,0
2822,Colorado,10/4/2020,73076,1178
2823,Colorado,10/5/2020,73537,461
2824,Colorado,10/6/2020,74191,654
2825,Colorado,10/7/2020,74922,731
2826,Colorado,10/8/2020,75785,863
2827,Colorado,10/9/2020,76619,834
2828,Colorado,10/10/2020,77642,1023
2829,Colorado,10/11/2020,78461,819
2830,Colorado,10/12/2020,79037,576
2831,Colorado,10/13/2020,80085,1048
2832,Colorado,10/14/2020,80777,692
2833,Colorado,10/15/2020,81918,1141
2834,Colorado,10/16/2020,83230,1312
2835,Colorado,10/17/2020,84369,1139
2836,Colorado,10/18/2020,85302,933
2837,Colorado,10/19/2020,86374,1072
2838,Colorado,10/20/2020,87582,1208
2839,Colorado,10/21/2020,88849,1267
2840,Colorado,10/22/2020,90222,1373
2841,Colorado,10/23/2020,91572,1350
2842,Colorado,10/24/2020,93400,1828
2843,Colorado,10/25/2020,95089,1689
2844,Colorado,10/26/2020,97300,2211
2845,Colorado,10/27/2020,98733,1433
2846,Colorado,10/28/2020,100208,1475
2847,Colorado,10/29/2020,102014,1806
2848,Colorado,10/30/2020,104426,2412
2849,Colorado,10/31/2020,107350,2924
2850,Colorado,11/1/2020,107350,0
2851,Colorado,11/2/2020,112147,4797
2852,Colorado,11/3/2020,114709,2562
2853,Colorado,11/4/2020,117637,2928
